,Name,Price,Unit,Packet Size,Supermarket,Comparable Price
2507,"Gut & Günstig Joghurt Drink Pur, 6 x 125 g",1.49,100 Gramm,Packung 750 Gramm,edeka,0.199
2508,Gut & Günstig Premium Eiskrem Amarena-Kirsch,1.49,100 ml,Packung 1 L,edeka,0.149
2509,Jim Beam Bourbon Whisky Kentucky Straight Bourbon Whiskey,9.99,100 ml,Flasche Glas 700 ML,edeka,1.427
2510,Freixenet Carta Nevada Semi Seco halbtrocken,4.44,100 ml,Flasche Glas 750 ML,edeka,0.592
2511,Melitta Cafe Auslese,3.33,100 Gramm,Vakuum 500 Gramm,edeka,0.666
2512,"Smirnoff Vodka Red Label 37,5 % Vol.",8.99,100 ml,Flasche Glas 0.7 L,edeka,1.284
2513,"Gut & Günstig Fitness Schnittkäse herzhaft, 17% Fett",1.69,100 Gramm,Packung 200 Gramm,edeka,0.85
2514,Gut & Günstig Kondensmilch 10 % Fett,0.59,100 Gramm,Packung 340 Gramm,edeka,0.17
2515,Johnny Walker Red Label,13.49,100 ml,Flasche Glas 700 ML,edeka,1.927
2516,"Gut & Günstig Joghurt Drink Erdbeere, 6 x 125 g",1.49,100 Gramm,Packung 750 Gramm,edeka,0.199
2517,Gut & Günstig Roggenmischbrot mit Hefe,0.79,100 Gramm,Packung 1000 Gramm,edeka,0.079
2518,Gut & Günstig Herzhafter Kartoffelsalat mit Essig und Öl,1.69,100 Gramm,Becher 1 KG,edeka,0.16899999999999998
2519,Gut & Günstig Typ Cappuccino weniger süß,1.69,100 Gramm,Packung 200 Gramm,edeka,0.845
2520,gut & günstig Hartweizen Grieß,0.29,100 Gramm,Packung 400 Gramm,edeka,0.073
2521,Gut & Günstig Caffe Crema,7.99,100 Gramm,Packung 1000 Gramm,edeka,0.799
2522,"Gut & Günstig Kaffee Pads Classic, 20 Kaffeepads, 144 g",1.59,Preis pro Stück,Beutel 20 Stück,edeka,0.08
2523,gut & günstig Aufschnitt Buffet 3-fach sortiert,1.19,100 Gramm,Packung 150 Gramm,edeka,0.79
2524,gut & günstig Feiner Rührkuchen mit Kirschfruchtfüllung Kirsche,1.19,100 Gramm,Folie 400 Gramm,edeka,0.298
2525,Gut & Günstig Gold aromatisch klassisch,2.99,100 Gramm,Packung 500 Gramm,edeka,0.5980000000000001
2526,Bacardi Superior Rum,8.88,100 ml,Flasche Glas 700 ML,edeka,1.269
2527,Lavazza Caffe Crema Classico,13.59,100 Gramm,Beutel 1000 Gramm,edeka,1.359
2528,Söhnlein Brillant Jahrgangssekt Trocken,2.49,100 ml,Flasche Glas 0.75 L,edeka,0.33199999999999996
2529,Barilla Penne Rigate,0.79,100 Gramm,Packung 500 Gramm,edeka,0.158
2530,gut & günstig Feiner Marmor Kuchen,1.19,100 Gramm,Folie 400 Gramm,edeka,0.298
2531,Gut & günstig Eiskaffee,0.99,100 ml,Getränkekarton 1 L,edeka,0.099
2532,kaba Der Plantagentrank,1.49,100 Gramm,Nachfüllbeutel 500 Gramm,edeka,0.298
2533,MM Extra trocken,3.29,100 ml,Flasche Glas 0.75 L,edeka,0.43899999999999995
2534,Persil Universal Pulver,12.75,Preis pro Waschladung,"Packung XXL, 65 Wäschen",edeka,0.2
2535,gut & günstig Vanillin Zucker,0.29,100 Gramm,Packung 120 Gramm,edeka,0.24
2536,bio zentrale Superfood Gojibeeren,4.99,100 Gramm,Beutel 150 Gramm,edeka,3.33
2537,Dr. Oetker Motivkuchen Käsekuchen,3.49,100 Gramm,Packung 462 Gramm,edeka,0.755
2538,Ritter Sport Schokolade Karamell Nuss,1.15,100 Gramm,Tafel 100 Gramm,edeka,1.15
2539,Ritter Sport Kokos Unsere Sorte des Jahres,1.15,100 Gramm,Tafel 100 Gramm,edeka,1.15
2540,Kaffee HAG klassisch mild,5.49,100 Gramm,Glas 200 Gramm,edeka,2.75
2541,Appel Heringsfilets Tomate Burgunder Art,1.59,100 Gramm,Dose 200 Gramm,edeka,0.8
2542,Appel Heringsfilets in Gewürz-Ketchup,1.59,100 Gramm,Dose 200 Gramm,edeka,0.8
2543,Stroh Jagertee Original,10.99,100 ml,Flasche Glas 0.5 L,edeka,2.198
2544,"Moet & Chandon Rose Imperial Champagner trocken, 12,5 % Vol.",49.95,100 ml,Flasche Glas 0.75 L,edeka,6.659999999999999
2545,Veuve Clicquot Ponsardin Champagner Brut,47.95,100 ml,Flasche Glas 0.75 L,edeka,6.393
2546,Pommery Champagner Brut Royal,39.95,100 ml,Flasche Glas 750 ML,edeka,5.327
2547,Piper-Heidsieck Champagner Brut rot,23.49,100 ml,Flasche Glas 750 ML,edeka,3.132
2548,Alpia Zartbitter Schokolade mit mind. 50% Kakao,0.44,100 Gramm,Tafel 100 Gramm,edeka,0.44
2549,Amecke weniger Fruchtzucker Tropic Multi,1.99,100 ml,Getränkekarton 1 L,edeka,0.199
2550,Amecke Sanfte Säfte Traube Rose 100% Fruchtgehalt,1.89,100 ml,Getränkekarton 1 L,edeka,0.189
2551,Ferrero Die Besten,5.49,100 Gramm,"Karton 269 Gramm,  26 Stück",edeka,2.04
2552,Erasco Gyros,3.29,100 Gramm,Packung 460 Gramm,edeka,0.7150000000000001
2553,Eracso Rinderroulade in Sauce mit Nudeln und Apfelrotkohl,3.29,100 Gramm,Packung 400 Gramm,edeka,0.8230000000000001
2554,Du Darfst Fertiggericht Huhn süß sauer,2.49,100 Gramm,Packung 350 Gramm,edeka,0.7110000000000001
2555,Amecke + Aktiv Ballaststoffe,1.99,100 ml,Getränkekarton 1 L,edeka,0.199
2556,Amecke + Für Sie,1.99,100 ml,Getränkekarton 1 L,edeka,0.199
2557,Dr. Oetker Pizza Tradizionale Verdure Grigliate,2.99,100 Gramm,Stange 1000 Gramm,edeka,0.29900000000000004
2558,Biskin Reines Pflanzenfett,10.49,100 Gramm,Packung 1 KG,edeka,1.049
2559,Alnatura Bio Caffee Crema,7.99,100 Gramm,Glas 200 Gramm,edeka,4.0
2560,Dallmayr Gold aromatisch und fein,1.79,100 Gramm,Packung 750 Gramm,edeka,0.23900000000000002
2561,Harry Sammys Super Sandwich Vollkorn,2.59,100 Gramm,Packung 360 Gramm,edeka,0.72
2562,Wagner Die Backfrische Pizza Speciale,1.49,Preis pro Stück, 1 Stück,edeka,1.49
2563,Blumenkohl 1 Kopf,0.49,Preis pro Stück, 1 Stück,edeka,0.49
2564,Radieschen Bund,0.79,100 Gramm,Folie 500 Gramm,edeka,0.158
2565,Brokkoli frisch,1.59,100 ml,Dose 0.485 L,edeka,0.32799999999999996
2566,Relentless Energy Drink Origin,1.39,100 Gramm,Beutel 200 Gramm,edeka,0.6950000000000001
2567,Seeberger Sonnenblumenkerne,2.49,100 Gramm,Packung 400 Gramm,edeka,0.62
2568,"Zimmermann Leberknödel Original Bayrische,  6 x 67 g",2.49,100 Gramm,Packung 420 Gramm,edeka,0.593
2569,Wagner Big Pizza Texas,0.99,100 Gramm,Packung 400 Gramm,edeka,0.248
2570,Grocholl Bratkartoffeln mit Zwiebeln,1.99,100 ml,Flasche Glas 500 ML,edeka,0.398
2571,Meggle Kräuter-Tube Butter,1.49,100 ml,Tube 80 ML,edeka,1.86
2572,Dr. Oetker Die Ofenfrische Pizza Salami,2.22,100 Gramm,Packung 380 Gramm,edeka,0.58
2573,Thomy Les Sauces Hollandaise legere 8% Fett,0.99,100 ml,Getränkekarton 250 ML,edeka,0.4
2574,Lien Ying Thai Curry-Paste rot,2.99,100 Gramm,Glas 125 Gramm,edeka,2.39
2575,Minus L  Emmentaler gerieben,1.99,100 Gramm,Beutel 150 Gramm,edeka,1.33
2576,Bananen ca. 6 Stück,0.99,100 Gramm, 1 KG,edeka,0.099
2577,Kühne Sauce für Kartoffelsalat klassisch,1.49,100 ml,Glas 250 ML,edeka,0.6
2578,bio Zentrale Soja Sauce Shoju,1.99,100 ml,Flasche Glas 140 Gramm,edeka,0.0
2579,"Müller Froop Frucht auf Joghurt Himbeere, 3.5 % Fett",0.29,100 Gramm,Becher 150 Gramm,edeka,0.19
2580,"Landliebe Haltbare Landmilch 3,8% Fett",1.09,100 ml,Getränkekarton 1 L,edeka,0.10900000000000001
2581,Krüger nederland Kakao,1.59,100 Gramm,Packung 250 Gramm,edeka,0.64
2582,Chinakohl Deutschland Kl.1,0.69,100 Gramm, 1 KG,edeka,0.06899999999999999
2583,"Pfanni Brat Kartoffeln die herzhaften, 2 Portionen",1.49,100 Gramm,Packung 400 Gramm,edeka,0.373
2584,Pfanni Bauern Frühstück das Klassische mit Speck & Ei,1.49,100 Gramm,Packung 400 Gramm,edeka,0.373
2585,Trumpf Edle Tropfen in Nuss Obstliköre,1.99,100 Gramm,Packung 250 Gramm,edeka,0.8
2586,"Milram Frühlingsquark leicht, 2,4% Fett",0.99,100 Gramm,Becher 200 Gramm,edeka,0.5
2587,Le Garcon Rinderfond,1.08,100 ml,Glas 400 ML,edeka,0.27
2588,Kellogs Frosties Grrr Tiger-Kissen,2.79,100 Gramm,Packung 375 Gramm,edeka,0.744
2589,Iglo Grünkohl grob gehackt,1.49,100 Gramm,Packung 450 Gramm,edeka,0.331
2590,Schwartau Extra Erdbeere,1.49,100 Gramm,Glas 340 Gramm,edeka,0.44
2591,Wagner Die Backfrische Pizza Margherita mit feinem Mozzarella,2.18,100 Gramm,Packung 320 Gramm,edeka,0.68
2592,Milram Benjamin Gouda jung und mild,1.99,100 Gramm,Packung 175 Gramm,edeka,1.14
2593,Kelloggs Special K Red Fruit,2.89,100 Gramm,Packung 300 Gramm,edeka,0.96
2594,Costa Lachsfilets Dill-Zitrone,5.99,100 Gramm,Packung 250 Gramm,edeka,2.4
2595,Iglo Schlemmer-Filet a la Bordelaise Knusprig Kross,1.77,100 Gramm,Packung 380 Gramm,edeka,0.466
2596,Häagen Dazs Cookies & Cream,5.49,100 ml,Becher 500 ML,edeka,1.098
2597,Alpenhain Back-Camembert Classic,2.95,100 Gramm,Packung 200 Gramm,edeka,1.48
2598,Arla Finello Pastakäse würzig-pikant,1.59,100 Gramm,Beutel 150 Gramm,edeka,1.06
2599,Bresso Antipasti Frischkäse-Häppchen mit Kräutern der Provence,2.39,100 Gramm,Packung 100 Gramm,edeka,2.39
2600,Minus L Gouda in Scheiben,1.79,100 Gramm,Packung 150 Gramm,edeka,1.19
2601,Weihenstephan Camembert Unser Cremigster 55% Fett,1.11,100 Gramm,Packung 125 Gramm,edeka,0.89
2602,Becel Vital,1.69,100 Gramm,Becher 250 Gramm,edeka,0.6759999999999999
2603,Minus L Schmand 24%,1.45,100 Gramm,Becher 150 Gramm,edeka,0.97
2604,Weihenstephan Frischer Fruchtquark Pfirsich Maracuja,1.89,100 Gramm,Becher 500 Gramm,edeka,0.38
2605,Aoste Edelsalami luftgetrocknet,3.99,100 Gramm,Packung 225 Gramm,edeka,1.7730000000000001
2606,Bifi Carazza Pizza Snack,0.79,100 Gramm,Packung 40 Gramm,edeka,1.98
2607,Wiesenhof Geflügel Mortadella,1.09,100 Gramm,Packung 100 Gramm,edeka,1.09
2608,Kelloggs Choco Krispies,3.49,100 Gramm,Packung 600 Gramm,edeka,0.5820000000000001
2609,Bärenmarke Der Extra Leichte Traum 3 3% Fett,0.69,100 Gramm,Flasche Glas 170 Gramm,edeka,0.41
2610,Schwartau Dessert Sauce Schokolade,1.39,100 ml,Flasche Glas 125 ML,edeka,1.11
2611,Bärenmarke Die Leichte 4 4% Fett,1.59,100 Gramm,3 x Dose 170 Gramm,edeka,0.31
2612,Hohes C Roter Multivitamin 100% Saft,1.11,100 ml,Pet-Flasche 1 L,edeka,0.11100000000000002
2613,Thomy Remoulade,1.49,100 ml,Glas 250 ML,edeka,0.6
2614,Thomy Les Sauces Käse Sahne-Sauce,1.29,100 ml,Getränkekarton 250 ML,edeka,0.52
2615,Uncle Bens Sauce Thailändisch Cremiges Curry,1.79,100 Gramm,Glas 400 Gramm,edeka,0.44800000000000006
2616,Erasco Chili con Carne mit Bohnen und Paprika,2.59,100 Gramm,Dose 800 Gramm,edeka,0.324
2617,Edeka Antipasti Grüne Peperoni gefüllt mit Frischkäse,2.49,100 Gramm,Packung 150 Gramm,edeka,1.66
2618,Rio Grande Orange mit Fruchtfleisch,0.79,100 ml,Pet-Flasche 1 L,edeka,0.079
2619,Rio Grande Pfirsich Nektar,0.79,100 ml,Pet-Flasche 1 L,edeka,0.079
2620,Gut & Günstig Zitronen Sahnetorte,3.99,100 Gramm,Packung 500 Gramm,edeka,0.798
2621,Gut & Günstig Schon-Kaffee entkoffeiniert,0.65,100 ml,Spenderflasche 500 ML,edeka,0.13
2622,Jacobs Krönung Original,3.19,Preis pro 100 Stück,Packung 40 Stück,edeka,7.98
2623,Elkos Creme Seife Milch & Honig,1.44,100 ml,Getränkekarton 2 L,edeka,0.072
2624,"Gut & Günstig Mulit-Power Geschirr-Reiniger 7 in 1, 40 Tabs",1.95,100 ml,Flasche 950ml,edeka,0.205
2625,Pfanner Der Gelbe Tee,3.49,Preis pro Waschladung,Packung 30 Waschladungen,edeka,0.0
2626,Lenor Weichspüler Sommerbrise,0.99,100 Gramm,Packung 150 Gramm,edeka,0.66
2627,"Gut & Günstig Vollwaschmittel super compact,  2,025 kg",1.29,100 Gramm,Packung 150 Gramm,edeka,0.86
2628,Gut & Günstig Cremosino Pfeffer,2.59,100 ml,Flasche Kunststoff 1.5 L,edeka,0.173
2629,Gut & Günstig Bratwurst fein,2.49,100 Gramm,Packung 540 Gramm,edeka,0.46
2630,Edeka Bancetto Natives Olivenöl Extra,4.69,100 ml,Flasche Glas 500 ML,edeka,0.9380000000000001
2631,Gut & Günstig Premium Ananas Saft 100 % Direktsaft,1.39,100 ml,Getränkekarton 1 L,edeka,0.13899999999999998
2632,Gut & Günstig Sprühstärke,0.99,100 ml,Sprühflasche 400 ML,edeka,0.248
2633,Gut & Günstig Vlies-Scheuertuch 2er Pack,0.69,Preis pro 1 Meter,Packung 50 Meter,edeka,0.01
2634,Gut & Günstig Duo-Fenstertuch,1.99,100 Gramm,Packung 300 Gramm,edeka,0.663
2635,Gut & Günstig Frischhaltefolie 50 Meter,2.49,100 Gramm,Packung 600 Gramm,edeka,0.41500000000000004
2636,Gut & Günstig Chicken Wings mit Dip Tex Mex,0.79,100 Gramm,Glas 420 Gramm,edeka,0.19
2637,Gut & Günstig Pflaumenkuchen,0.99,100 Gramm,Becher 250 Gramm,edeka,0.4
2638,Gut & Günstig Nudelsauce Arrabbiata,3.99,100 Gramm,Packung 500 Gramm,edeka,0.798
2639,"EDEKA  Bio Lassi Himbeere, 3.5% Fett",0.99,100 Gramm,Packung 115 Gramm,edeka,0.86
2640,EDEKA Unsere Empfehlung vollmundig,0.69,100 Gramm,Packung 300 Gramm,edeka,0.23
2641,EDEKA feinster Eiersalat mit Bacon und Schnittlauch,0.98,100 Gramm,Becher 200 Gramm,edeka,0.49
2642,EDEKA Mini Laugen Variationen,2.79,100 Gramm,Packung 768 Gramm,edeka,0.363
2643,Edeka Dominosteine Zartbitterschokolade,0.99,100 Gramm,Folie 250 Gramm,edeka,0.4
2644,EDEKA Pflaume Apfel Strudel 3 x 125 g,1.99,100 Gramm,Packung 375 Gramm,edeka,0.5309999999999999
2645,Gut & Günstig Anti Kalk Pulver,2.79,100 Gramm,Packung 1.5 KG,edeka,0.186
2646,Edeka Dominosteine Vollmilchschokolade,0.99,100 Gramm,Folie 250 Gramm,edeka,0.4
2647,EDEKA Chicken Wings Barbecue,2.79,100 Gramm,Beutel 750 Gramm,edeka,0.372
2648,gut & günstig Salami leicht,0.99,100 Gramm,Packung 100 Gramm,edeka,0.99
2649,EDEKA Schwammtuch 3D Microfaser,1.29,Preis pro Stück,Packung 3 Stück,edeka,0.43
2650,Faber Krönung Halbtrocken,2.22,100 ml,Flasche Glas 0.75 L,edeka,0.296
2651,Gut & Günstig Knabber Farm,0.79,100 Gramm,Beutel 125 Gramm,edeka,0.63
2652,EDEKA Salatschale Käse & Ei,1.99,100 Gramm,Packung 280 Gramm,edeka,0.71
2653,EDEKA Choco Grande XXL Eiswaffel,2.18,100 Gramm,Packung 680 Gramm,edeka,0.321
2654,Gut & günstig WC Sticks Lemon,0.99,100 Gramm,Packung 160 Gramm,edeka,0.62
2655,EDEKA Brotzeit Weizenmischbrot,1.19,100 Gramm,,edeka,0.238
2656,EDEKA Brotzeit Malz Mehrkornbrot,1.19,100 Gramm,Beutel 450 Gramm,edeka,0.264
2657,Edeka Mibell Gratinkäse leicht gerieben,1.39,100 Gramm,Packung 200 Gramm,edeka,0.7
2658,EDEKA Menü Asia & Pasta,2.99,100 Gramm,Packung 350 Gramm,edeka,0.85
2659,Edeka Italia Amaretti,1.59,100 Gramm,Beutel 150 Gramm,edeka,1.06
2660,Edeka Bio Dinkel Müsli,2.99,100 Gramm,Beutel 500 Gramm,edeka,0.5980000000000001
2661,Edeka Bio Reinweinstein Backpulver,0.99,100 Gramm,Packung 68 Gramm,edeka,1.46
2662,Edeka Bio Bourbon Vanillezucker,1.49,100 Gramm,Packung 36 Gramm,edeka,4.14
2663,Gut & Günstig Norwegische Lachsfilets Pfeffer,2.99,100 Gramm,Packung 500 Gramm,edeka,0.5980000000000001
2664,EDEKA Eis Freunde,0.99,100 ml,Dose 400 ML,edeka,0.248
2665,Edeka Bio Knusper Müsli,0.35,100 Gramm,Packung 500 Gramm,edeka,0.06999999999999999
2666,Gut & Günstig Champignons 1. Wahl - ganze Köpfe,0.35,100 Gramm,Becher 250 Gramm,edeka,0.14
2667,Gut & Günstig italienische passierte Tomaten,0.89,100 Gramm,Becher 150 Gramm,edeka,0.59
2668,"Gut & Günstig Frucht Joghurt Erdbeer Rhabarber, 1,4 % Fett",0.49,100 ml,Getränkekarton 1.5 L,edeka,0.033
2669,Gut & Günstig Riesen Garnelenschwänze provencale,3.99,100 Gramm,Packung 250 Gramm,edeka,1.6
2670,Gut & Günstig Natives Olivenöl Extra,3.49,100 ml,Flasche Glas 750 ML,edeka,0.465
2671,Gut & Günstig Piratenschatz,1.89,100 ml,Packung 614 ML,edeka,0.308
2672,Gut & Günstig  Deutscher Camembert 45% Fett i. Tr.,0.69,100 Gramm,Folie 125 Gramm,edeka,0.55
2673,EDEKA Himbeeren tiefgefroren,2.99,100 Gramm,Beutel 750 Gramm,edeka,0.4
2674,gut & günstig Condimento Balsamico Bianco,0.89,100 ml,Flasche Glas 500 Gramm,edeka,0.0
2675,gut & günstig Feiner Rührkuchen mit Zitrone,1.19,100 Gramm,Folie 400 Gramm,edeka,0.298
2676,EDEKA Kalifornische Mandeln blanchiert gehobelt,0.99,100 Gramm,Beutel 100 Gramm,edeka,0.99
2677,"Gut & Günstig Kamillentee 25 Aufgussbeutel a 1,5 g",0.49,100 Gramm,Packung 50 Gramm,edeka,0.98
2678,gut & günstig mildes Weinsauerkraut,0.39,100 Gramm,Beutel 520 Gramm,edeka,0.075
2679,Oro Di Parma Tomatenmark Classic 3-fach konzentriert,1.19,100 Gramm,Tube 200 Gramm,edeka,0.6
2680,Dr. Oetker Wölkchen Vanille-Geschmack,0.55,100 Gramm,Becher 125 Gramm,edeka,0.44
2681,Maggi Delikatess Jägersoße 2 x 27 g,0.99,100 Gramm,Packung 54 Gramm,edeka,1.83
2682,Maggi 5 Minuten Terrine Nudeln in Rahmsauce,0.55,100 Gramm,Becher 63 Gramm,edeka,0.87
2683,FruitOpia 100% Orange mit Fruchtfleisch,0.99,100 ml,Flasche Kunststoff 0.33 L,edeka,0.3
2684,"Brunch Leichter Brotaufstrich Legere Classic, 15% Fett",1.19,100 Gramm,Becher 200 Gramm,edeka,0.6
2685,Schwartau Pur Pur Himbeer Apfel,1.59,100 ml,Flasche Kunststoff 250 ML,edeka,0.64
2686,McCain 1-2-3 Chef Frites,1.99,100 Gramm,Packung 750  Gramm,edeka,0.265
2687,"Knirps Romadur zart würzig, 20% Fett",1.19,100 Gramm,Packung 100 Gramm,edeka,1.19
2688,Seeberger Soft-Aprikosen,4.49,100 Gramm,Dose 500 Gramm,edeka,0.9
2689,Ehrmann Grand Dessert Schoko,0.39,100 Gramm,Becher 200 Gramm,edeka,0.2
2690,Haribo Happy Lemon-Fresh-Cola,0.85,100 Gramm,Beutel 200 Gramm,edeka,0.43
2691,De Beukelaer Butterkeks Milch,1.09,100 Gramm,Packung 200 Gramm,edeka,0.55
2692,Jose Miguel Sherry Medium Dry 15 % Vol.,2.99,100 ml,Flasche Glas 0.75 L,edeka,0.399
2693,Dr. Oetker Schoko double chocolate Kuchen mit Schokostückchen,2.49,100 Gramm,Packung 475 Gramm,edeka,0.524
2694,"Müller Müllermilch Erdbeere, 1,5 % Fett",0.49,100 Gramm,Flasche Kunststoff 400 Gramm,edeka,0.123
2695,"Müller Müllermilch Schoko, 1.5% Fett",0.55,100 Gramm,Becher 500 Gramm,edeka,0.11000000000000001
2696,Katjes Tropen-Früchte,0.59,100 Gramm,Beutel 200 Gramm,edeka,0.3
2697,Meggle Grill- & Pfannen-Kartoffel Paprika-Chili,2.29,100 Gramm,Packung 400 Gramm,edeka,0.5730000000000001
2698,Iglo Rahm Erbsen und Karotten mit frischer Sahne,1.89,100 Gramm,Packung 400 Gramm,edeka,0.47300000000000003
2699,"Leerdammer Lightlife 8 Scheiben, 32% Fett",2.19,100 Gramm,Packung 200 Gramm,edeka,1.1
2700,"Müller Froop Frucht auf Joghurt Heidelbeere, 3.5 % Fett",0.45,100 Gramm,Becher 150 Gramm,edeka,0.3
2701,"President Carre Gourmet mild-cremig, 55% Fett",2.29,100 Gramm,Packung 200 Gramm,edeka,1.15
2702,"Danone Family Joghurt Kirsche, 4 x 125 g",0.69,100 Gramm,Packung 500 Gramm,edeka,0.14
2703,Tekrum Feine Auslese,1.89,100 Gramm,Packung 100 Gramm,edeka,1.89
2704,Oro Di Parma Tomaten stückig mit Kräutern,1.09,100 ml,Dose 425 ML,edeka,0.256
2705,Rama Cremefine Sprühsahne,1.99,100 ml,Sprühflasche 250 ML,edeka,0.8
2706,"Zimmermann Leberspätzle-Suppe typisch bayrisch, konzentriert",1.19,100 Gramm,Dose 400 Gramm,edeka,0.298
2707,"MinusL Laktosefrei Probiotischer Joghurt mild 3,8 % Fett",1.29,100 Gramm,Eimer 500 Gramm,edeka,0.26
2708,Iglo Schlemmer-Filet Picante,2.99,100 Gramm,Packung 380 Gramm,edeka,0.787
2709,Iglo Schlemmer-Filet Mediterran,2.99,100 Gramm,Packung 380 Gramm,edeka,0.787
2710,Iglo Schlemmer-Filet Blattspinat,2.99,100 Gramm,Packung 380 Gramm,edeka,0.787
2711,Nestle Yes Cacao 3-er,1.69,100 Gramm,"Packung 96 Gramm, 3 x 32",edeka,1.76
2712,bio zentrale Apfel Essig klar,4.99,100 ml,"Pack 1.98 L, 6 x 0,33l",edeka,0.252
2713,"Hochland Sandwich Scheiben Butterkäse, 50% Fett",1.77,100 Gramm,Packung 200 Gramm,edeka,0.89
2714,Anker Feinkost Hering in Gelee 2 x 100 g,1.19,100 Gramm,Packung 200 Gramm,edeka,0.6
2715,Block-House Sauce Steak Sauce,2.69,100 ml,Glas 250 ML,edeka,1.08
2716,"Milram Körniger Frischkäse 3,5% Fett",0.69,100 Gramm,Becher 200 Gramm,edeka,0.35
2717,Thomy Sonne & Olive Sonnenblumenöl mit Olivenöl,2.22,100 ml,Flasche Glas 500 ML,edeka,0.44400000000000006
2718,"Exquisa Quark Genuss Erdbeere,0.2% Fett",1.59,100 Gramm,Becher 500 Gramm,edeka,0.32
2719,Sweet Family Nordzucker Puderzucker,0.29,100 Gramm,Packung 250 Gramm,edeka,0.12
2720,Schwartau Gelee nach Hausfrauenart Himbeere,1.25,100 Gramm,Glas 225 Gramm,edeka,0.56
2721,Costa Lachsfilet im Blätterteig Spinat,2.99,100 Gramm,Packung 300 Gramm,edeka,1.0
2722,Kaki frisch,0.99,Preis pro Stück, 1 Stück,edeka,0.99
2723,bio Zentrale Frucht Bärchen,1.99,100 Gramm,Beutel 150 Gramm,edeka,1.33
2724,Maggi Meisterklasse Spargel-Cremesuppe,0.59,100 Gramm,Beutel 46 Gramm,edeka,1.28
2725,Homann Delikatess Thunfischsalat mit 35% Thunfisch,1.99,100 Gramm,Becher 150 Gramm,edeka,1.33
2726,Provital Premium Hinterschinken,1.18,100 Gramm,Packung  75 Gramm,edeka,1.57
2727,Bulls Eye Dark Beer BBQ Sauce,1.69,100 ml,Flasche Glas 235 ML,edeka,0.72
2728,Kölln Flocken & Krokant,1.99,100 Gramm,Packung 325 Gramm,edeka,0.612
2729,Kühne würzen + genießen Steak Sauce,0.99,100 ml,Flasche Glas 250 ML,edeka,0.4
2730,Kühne würzen + genießen Curry Sauce,0.99,100 ml,Flasche Glas 250 ML,edeka,0.4
2731,Schwartau Extra Aprikose,1.49,100 Gramm,Glas 340 Gramm,edeka,0.44
2732,Bärenmarke Der Cremige Traum 12 12% Fett,0.99,100 Gramm,Flasche Glas 170 Gramm,edeka,0.58
2733,De Beukelaer Prinzen Rolle Pocket,0.99,100 Gramm,"Packung 141 Gramm, 3 x 47 g",edeka,0.7
2734,Die Thüringer Rostbratwurst,2.48,100 Gramm,"400g Packung, 4 x 100g",edeka,0.62
2735,Valess Bratwurst 3 Stück,2.69,100 Gramm,"Packung 180 Gramm, 2 Stück",edeka,1.49
2736,De Beukelaer Granola Cocos,0.99,100 Gramm,Packung 150 Gramm,edeka,0.66
2737,Larsen Edle Matjesfilet,2.19,100 Gramm,Packung 150 Gramm,edeka,1.46
2738,Ravensberger Dessert-Soße Vanille Geschmack,1.29,100 ml,Packung 500 ML,edeka,0.26
2739,Mango frisch,0.99,Preis pro Stück,"Mango Shelly essreif, faserarm aus Peru 1 Stück",edeka,0.99
2740,Wiesenhof Hähnchen Grillbraten,1.69,100 Gramm,Packung 80 Gramm,edeka,2.11
2741,"Landliebe Haltbare fettarme Landmilch 1,5% Fett",0.99,100 ml,Getränkekarton 1 L,edeka,0.099
2742,Livio Klassik-Pflanzenöl Sonnenblumenöl,1.99,100 ml,Dose Weißblech 500 ML,edeka,0.398
2743,Dr. Oetker Backfeste Puddingcreme Vanille-Geschmack,0.99,100 Gramm,Packung 40 Gramm,edeka,2.48
2744,Coppenrath & Wiese Sahne Rolle Zitrone,2.39,100 Gramm,Packung 400 Gramm,edeka,0.5980000000000001
2745,"Coppenrath & Wiese Unsere Goldstücke Baguettebrötchen, 9 Stück",1.59,100 Gramm,Packung 540  Gramm,edeka,0.294
2746,Costa Lachsfilets Provence,5.99,100 Gramm,Packung 250 Gramm,edeka,2.4
2747,Iglo Fang Frisch Pazifische Scholle,4.29,100 Gramm,Packung 350 Gramm,edeka,1.23
2748,Iglo Fang Frisch Wildlachs,4.29,100 Gramm,Packung 250 Gramm,edeka,1.72
2749,Iglo Filegro in Kräutersauce,3.19,100 Gramm,Packung 250 Gramm,edeka,1.276
2750,Iglo Lachs Filetstäbchen 100% Wildlachsfilet,2.89,100 Gramm,"Packung 224 Gramm, 8 Stück,",edeka,1.29
2751,"Langnese Magnum Almond Mandel, 4 Stück",2.99,100 ml,"Packung 440 ML, 4 Stück",edeka,0.68
2752,Mövenpick Eiscreme Cioccolata Stracciatella,3.49,100 ml,Packung 900  ML,edeka,0.388
2753,"Adler Edelcreme Kräuter,  2 x 50 g, 60% Fett",1.19,100 Gramm,Packung 100 Gramm,edeka,1.19
2754,"Bergader Almkäse Halbmond, cremig-würzig",1.79,100 Gramm,Packung 175 Gramm,edeka,1.02
2755,Bresso Frischkäse mit Kräutern aus der Provence,1.49,100 Gramm,Becher 150 Gramm,edeka,0.99
2756,"Du darfst Toasties kräftiger Allgäuer, 12% Fett",1.49,100 Gramm,Packung 200 Gramm,edeka,0.75
2757,Miree Frischkäsezubereitung mit frischem Knoblauch,1.19,100 Gramm,Becher 150  Gramm,edeka,0.79
