,Name,Price,Unit,Packet Size,Supermarket,Comparable Price
3521,"Zimmermann Leberspätzle-Suppe typisch bayrisch, konzentriert",1.29,100 Gramm,Dose 400 Gramm,kaufland,0.323
3522,Haribo Happy Cola,3.91,Preis pro 100 Stück,Dose 150 Stück,kaufland,2.61
3523,Erasco Gemüse-Putentopf mit Schmetterlingsnudeln,1.89,100 Gramm,Dose 800 Gramm,kaufland,0.236
3524,Iglo Prinzessbohnen Edel & knackig,1.49,100 Gramm,Packung 300 Gramm,kaufland,0.0
3525,Iglo Broccoli Röschen,1.59,100 Gramm,Packung 300 Gramm,kaufland,0.53
3526,"Müller Milchreis Apfel, 3% Fett",0.59,100 Gramm,Becher 200 Gramm,kaufland,0.3
3527,Birkel No.1 Hartweizen-Eiernudeln Suppenbändchen,1.29,100 Gramm,Packung 500 Gramm,kaufland,0.258
3528,Dr. Oetker Hefeteig Germteig,1.59,100 Gramm,Packung 357  Gramm,kaufland,0.45
3529,Dr. Oetker Pizza Teig Italienischer Art,1.39,100 Gramm,Packung 320 Gramm,kaufland,0.43
3530,Uncle Bens Express Indisch,1.69,100 Gramm,Packung 250 Gramm,kaufland,0.68
3531,Uncle Bens Risotto lose,2.59,100 Gramm,Packung 500 Gramm,kaufland,0.52
3532,"Müller Froop Frucht auf Joghurt Heidelbeere, 3.5 % Fett",0.45,100 Gramm,Becher 150 Gramm,kaufland,0.3
3533,Oryza Risotto & Paella Reis lose,2.59,100 Gramm,Packung 500 Gramm,kaufland,0.52
3534,Oryza Thai Reis lose,2.59,100 Gramm,Packung 500 Gramm,kaufland,0.518
3535,"Exquisa Quark Genuss Erdbeere,0.2% Fett",1.79,100 Gramm,Becher 500 Gramm,kaufland,0.36
3536,Frischli Leckermäulchen Milchquark Mahlzeit Vanilla,0.44,100 Gramm,Becher 150 Gramm,kaufland,0.29300000000000004
3537,Dr. Oetker Vitalis Schoko Müsli Kirsch,2.79,100 Gramm,Packung 600 Gramm,kaufland,0.465
3538,Dr. Oetker Mousse Rotwein,0.59,100 Gramm,Becher 100 Gramm,kaufland,0.59
3539,Birkel Minuto Ratsherrentopf,1.69,100 ml,Flasche Kunststoff 500 ML,kaufland,0.33799999999999997
3540,Bertolli  Pasta Sauce Arrabbiata,1.95,100 Gramm,Glas 400 Gramm,kaufland,0.49
3541,Bihophar Lateinamerikanischer Wildblüten Honig Transfair cremig,5.29,100 Gramm,Glas 500 Gramm,kaufland,1.058
3542,Schwartau Extra Heidelbeere,2.59,100 Gramm,Glas 340 Gramm,kaufland,0.76
3543,Schwartau Extra Schwarz-Kirsche,2.09,100 Gramm,Glas 340 Gramm,kaufland,0.61
3544,Schwartau Extra Erdbeere-Vanille,2.09,100 Gramm,Glas 340 Gramm,kaufland,0.61
3545,Schwartau Extra Schwarze Johannisbeere,2.09,100 Gramm,Glas 340 Gramm,kaufland,0.61
3546,Schwartau Extra Waldfrucht,2.09,100 Gramm,Glas 340 Gramm,kaufland,0.61
3547,Mark Brandenburg Kräuterquark 40 % Fett i.Tr.,0.85,100 Gramm,Becher 200 Gramm,kaufland,0.43
3548,Dittmann Sardellenfilets In Öl,2.79,100 ml,Glas 75 Gramm,kaufland,0.0
3549,Friedrichs Graved Sauce Skandinavisch,1.49,100 ml,Glas 90 ML,kaufland,1.66
3550,"Landliebe Frische Landmilch 3,8 % Fett",1.29,100 ml,Flasche Glas 1000 ML,kaufland,0.129
3551,Simon Gourmet Rindergulasch,2.19,100 Gramm,Dose 500 Gramm,kaufland,0.438
3552,"Atco Trockenfrüchte Mandeln, ganz",1.65,100 Gramm,Beutel 200 Gramm,kaufland,0.83
3553,Hohes C Milder Apfel 100% Saft,2.39,100 ml,Getränkekarton 1.5 L,kaufland,0.159
3554,"Hohes C Milder Apfel goldklar 100% Saft, 6 x 1 L",10.74,100 ml,Pack 6 L,kaufland,0.179
3555,"Beckers Bester klare Extraqualität Apfelsaft goldener Verschluss, 6 x 1 L",8.94,100 ml,Kasten 6 L,kaufland,0.149
3556,Dr. Oetker Capt n Sharky Muffins Vanille - Geschmack,2.99,100 Gramm,Packung 430 Gramm,kaufland,0.7
3557,"Oro Di Parma Tomaten passiert, mit Kräutern",1.19,100 ml,Dose 425 ML,kaufland,0.27999999999999997
3558,"Patros Feta in Öl, 45% Fett",2.59,100 Gramm,Glas 300 Gramm,kaufland,0.8630000000000001
3559,Yo Fruchtsirup Apfel-Almkräuter,2.69,100 ml,Flasche Glas 700 ML,kaufland,0.384
3560,Kraft Steak & Grillketchup Curry,1.69,100 ml,Flasche Kunststoff 500 ML,kaufland,0.33799999999999997
3561,Dove Therapy  Shampoo Anti-Schuppen,2.25,100 ml,Flasche Kunststoff 250 ML,kaufland,0.9
3562,Golden Toast Dreikorn Sonne Toast,1.09,100 Gramm,Packung 500 Gramm,kaufland,0.21800000000000003
3563,Zeus Zaziki,0.89,100 Gramm,Becher 250 Gramm,kaufland,0.0
3564,Glutano Marmorkuchen,2.99,100 Gramm,Packung 250 Gramm,kaufland,1.1960000000000002
3565,Glutano Tarteletts Mini Tortenböden,1.39,100 Gramm,Packung 125 Gramm,kaufland,1.11
3566,"Du Darfst Eiersalat mit Joghurtdressing, 8% Fett",1.59,100 Gramm,Schale 200 Gramm,kaufland,0.8
3567,"Du Darfst Krabbensalat mit Joghurtdressing, 10% Fett",1.49,100 Gramm,Schale 150 Gramm,kaufland,0.99
3568,Veet Haarentfernungs-Creme normale Haut,3.75,100 ml,Packung 100 ML,kaufland,3.75
3569,Weight Watchers Kohlroulade in Bratensauce,2.99,100 Gramm,Schale 350 Gramm,kaufland,0.85
3570,Erasco Frischgemüse-Topf mit Fleischklößchen,1.89,100 Gramm,Dose 800 Gramm,kaufland,0.236
3571,Buss  Bifteki Teller,1.19,100 Gramm,Schale 300 Gramm,kaufland,0.4
3572,Buss  Grünkohl Eintopf,1.19,100 Gramm,Schale 300 Gramm,kaufland,0.4
3573,Du darfst Fertiggericht Wirsingroulade 3% Fett,2.45,100 Gramm,Packung 350 Gramm,kaufland,0.7
3574,Erasco Hackbällchen schwedische Art Köttbullar in cremiger Sauce,2.39,100 Gramm,Dose 800 Gramm,kaufland,0.29900000000000004
3575,Buss  Zigeunertopf in pikanter Sauce,1.49,100 Gramm,Dose 800 Gramm,kaufland,0.186
3576,Buss  Tomatencreme-Suppe,0.69,100 ml,Dose 400 ML,kaufland,0.173
3577,Buss  Bihun-Suppe Indonesische Art,0.69,100 ml,Dose 400 ML,kaufland,0.173
3578,Buss 2 Hamburger mit Kartoffeln in Sauce,1.19,100 Gramm,Schale 300 Gramm,kaufland,0.4
3579,Sonnen Bassermann Mein Reistopf mit Fleischbällchen,1.95,100 Gramm,Dose 800 Gramm,kaufland,0.244
3580,Appel Heringsfilets Sweet Chili,1.49,100 Gramm,Dose 200 Gramm,kaufland,0.75
3581,Iglo Schlemmer-Filet Blattspinat,2.89,100 Gramm,Packung 380 Gramm,kaufland,0.761
3582,Iglo Schlemmer-Filet Picante,2.89,100 Gramm,Packung 380 Gramm,kaufland,0.761
3583,Iglo Rahm Erbsen und Karotten mit frischer Sahne,1.89,100 Gramm,Packung 400 Gramm,kaufland,0.47300000000000003
3584,Palmolive for Men Rasierschaum Classic,1.15,100 ml,Dosierflasche 200 ML,kaufland,0.58
3585,Milka Trauben Nuss Schokolade,1.09,100 Gramm,Tafel 100  Gramm,kaufland,1.09
3586,Milka Zartherb Schokolade,1.09,100 Gramm,Tafel 100  Gramm,kaufland,1.09
3587,Granini Trinkgenuss Banane Fruchtgehalt: 25%,1.59,100 ml,Pet-Flasche 1 L,kaufland,0.0
3588,BWF Serbischer Bohnentopf,1.09,100 ml,Dose 850 ML,kaufland,0.128
3589,BWF Pilztopf,1.35,100 ml,Dose 850 ML,kaufland,0.159
3590,Waldkauz  Stockschwämmchen,0.99,100 ml,Glas 314 ML,kaufland,0.32
3591,Waldkauz Pilztopf,2.89,100 Gramm,Glas 970 Gramm,kaufland,0.298
3592,Herta Finesse zarte Putenbrust mit Honig,2.19,100 Gramm,Packung 150 Gramm,kaufland,1.46
3593,Mark Brandenburg Speisequark 40 % Fett,0.85,100 Gramm,Becher 250 Gramm,kaufland,0.34
3594,"Mark Brandenburg Kefir mild, 3,5% Fett",0.75,100 Gramm,Becher 500 Gramm,kaufland,0.15
3595,"GAZI Nomadenkäse türkische Art Tulum Peyniri, 45% Fett",3.99,100 Gramm,Dose Weißblech 400 Gramm,kaufland,0.998
3596,"Schneekoppe Cappuccino potioniert 8 x 9,5 g",2.25,100 Gramm,Packung 76 Gramm,kaufland,2.961
3597,"Mövenpick Gourmet-Frühstück Himbeere, 55% Fruchtanteil",2.29,100 Gramm,Glas 250 Gramm,kaufland,0.92
3598,"Natreen Joghurtschnitte Erdbeere,  4 x 100 g",1.19,100 Gramm,Becher 150 Gramm,kaufland,0.79
3599,Schwartau Extra Ananas,2.09,100 Gramm,Glas 340 Gramm,kaufland,0.61
3600,Schwartau Extra Wildbeeren Gelee,2.09,100 Gramm,Glas 340 Gramm,kaufland,0.61
3601,"Du darfst Die Leichte mit Joghurt, 24% Fett",1.19,100 Gramm,Packung 250  Gramm,kaufland,0.476
3602,Simmler Konfitüre Extra Heidelbeer,2.65,100 Gramm,Glas 450 Gramm,kaufland,0.59
3603,Simmler Konfitüre Extra Hagebutten,2.35,100 Gramm,Glas 450 Gramm,kaufland,0.52
3604,Mühlhäuser Extra-Konfitüre Schwarzkirsch,1.49,100 Gramm,Glas 450 Gramm,kaufland,0.33
3605,Mühlhäuser Extra-Konfitüre Gold-Appel,1.49,100 Gramm,Glas 450 Gramm,kaufland,0.33
3606,Libbys Tortenpfirsiche in Schnitten,1.99,100 ml,Dose 850 ML,kaufland,0.23399999999999999
3607,Faber Rotlese Sekt,2.89,100 ml,Flasche Glas 0.75 L,kaufland,0.385
3608,Seeberger Paranusskerne extra,3.25,100 Gramm,Beutel 200 Gramm,kaufland,1.63
3609,Seeberger Pinienkerne extra,3.69,100 Gramm,Beutel 60 Gramm,kaufland,6.15
3610,Seeberger Linsen extra groß,1.79,100 Gramm,Beutel 500 Gramm,kaufland,0.358
3611,Seeberger Maisgrieß fein (Polenta),1.29,100 Gramm,Beutel 500 Gramm,kaufland,0.258
3612,Burger Knäcke Bio-Zwieback,1.29,100 Gramm,Packung 225 Gramm,kaufland,0.57
3613,Suppina Waldpilzsuppe 2 Teller,0.69,100 ml,Beutel 500 ML,kaufland,0.13799999999999998
3614,Suppina Kartoffelsuppe,1.89,100 Gramm,Beutel 500 Gramm,kaufland,0.38
3615,Suppina Tempo Bohnen 10 Min. Kochzeit,1.49,100 Gramm,Packung 225 Gramm,kaufland,0.662
3616,Suppina Tempo Erbsen 10 Min. Kochzeit,1.49,100 Gramm,Packung 225 Gramm,kaufland,0.662
3617,Bonduelle Mung-Bohnenkeime,1.09,100 ml,Dose 425 ML,kaufland,0.256
3618,Bonduelle Frischer Feldsalat,1.69,100 Gramm,Beutel 100 Gramm,kaufland,1.69
3619,"Milkana Schmelzkäse Salami, 50% Fett",1.89,100 Gramm,Packung 200 Gramm,kaufland,0.95
3620,Birkel Genießer Nudeln Getropfte Spätzle,1.99,100 Gramm,Beutel 500 Gramm,kaufland,0.398
3621,Rotkäppchen Frischer Landrahm Gartenkräuter,0.79,100 Gramm,Becher 150 Gramm,kaufland,0.53
3622,Milka Toffee Ganznuss Schokolade,2.15,100 Gramm,Tafel 300 Gramm,kaufland,0.72
3623,Oro di Parma Pizzasauce Pikant,1.29,100 ml,Dose 425 ML,kaufland,0.304
3624,Oro di Parma Pizzasauce Oregano,1.29,100 ml,Dose 425 ML,kaufland,0.304
3625,Mazola Knoblauchöl,2.99,100 ml,Flasche Glas 500 ML,kaufland,0.6
3626,"Quisit Hamburger aus Rindfleisch,16 Stück",3.79,100 Gramm,Packung 1000 Gramm,kaufland,0.379
3627,Ehrmann Almighurt Nektarine-Wildorange,0.45,100 Gramm,Becher 150 Gramm,kaufland,0.3
3628,Frico Selection Brennnessel,1.99,100 Gramm,Packung 150 Gramm,kaufland,1.33
3629,Schamel Apfel-Kren fruchtig-scharf,1.49,100 Gramm,Glas 200 Gramm,kaufland,0.75
3630,Alpro Soya Drink ungesüßt,1.79,100 ml,Getränkekarton 1 L,kaufland,0.179
3631,Alpro Soya Bio Joghurt Vanille,1.79,100 Gramm,Becher 500 Gramm,kaufland,0.358
3632,Rinatura  Erdnussöl,4.99,100 ml,Flasche Glas 500 ML,kaufland,0.998
3633,Rinatura Walnussöl,5.29,100 ml,Flasche Glas 500 ML,kaufland,1.06
3634,Ruf Zitronenzucker natürliches Aroma,0.99,100 Gramm,Becher 125 Gramm,kaufland,0.79
3635,"Windau Schinken Zwiebelmettwurst streichzart,  2 x 62,5 g",0.39,Preis pro Stück, 1 Stück,kaufland,0.39
3636,Salatgurken frisch,3.19,100 Gramm,Packung 150 Gramm,kaufland,2.13
3637,Nadler Riesen Garnelen in Knoblauch-Kräuteröl,1.99,100 Gramm,Packung 350 Gramm,kaufland,0.57
3638,Forster Hua Shengji Hähnchenbrust in Erdnuss-Sauce mit Basmatireis,0.99,100 Gramm,Packung 500 Gramm,kaufland,0.198
3639,Dr. Schroedter Salzkartoffeln,1.99,100 Gramm,Kunststoffschale 350 Gramm,kaufland,0.57
3640,Forster Putenbruststreifen chinesisch süß-sauer mit Reis,1.89,100 Gramm,Packung 300 Gramm,kaufland,0.63
3641,Tillmans Gyros Art Gyros Geschnetzeltes,2.29,100 Gramm,Packung 500 Gramm,kaufland,0.458
3642,Grabower Küßchen Cafe Espresso Vanilla - 9 Stück,1.49,100 Gramm,Beutel 375 Gramm,kaufland,0.397
3643,Wurzener Haferperls,1.39,100 Gramm,Glas 400 Gramm,kaufland,0.35
3644,Winsenia Specials Helle Creme,2.59,100 Gramm,Glas 650 Gramm,kaufland,0.4
3645,Vadossi Oma Hartmanns Kalter Hund,1.09,100 Gramm,Stange 1 KG,kaufland,0.10900000000000001
3646,Meylip Romi Reine Pflanzenmargarine,0.75,100 Gramm,Becher 500 Gramm,kaufland,0.15
3647,Othuena Sonja Margarine,3.19,100 Gramm,Packung 400 Gramm,kaufland,0.798
3648,Zimbo Gourmet Delikatess Wiener Würstchen 2 x 200 g,1.35,100 Gramm,Schale 200 Gramm,kaufland,0.68
3649,Dr.Doerr Wurstsalat,1.29,100 Gramm,Schale 150 Gramm,kaufland,0.86
3650,Dr.Doerr Höchster Genuss Schinken-Käse,4.29,100 Gramm,Packung 400 Gramm,kaufland,1.073
3651,Femeg Fischsuppe Hamburger Art,2.99,100 Gramm,Beutel 960 Gramm,kaufland,0.311
3652,"Toni Kaiser Buchteln mit Marillenfruchtfülle,  12 Stk.",1.89,100 Gramm,Packung 450 Gramm,kaufland,0.42000000000000004
3653,Aerzener  Apfelkuchen 4 Stück,1.89,100 Gramm,Packung 450 Gramm,kaufland,0.42000000000000004
3654,Aerzener Pflaumenkuchen 4 Stück,1.49,100 Gramm,Dose 200 Gramm,kaufland,0.75
3655,La Comtess Venusmuscheln in Aufguss,2.99,100 Gramm,Dose 280 Gramm,kaufland,1.07
3656,Buck Bucki Frischeier-Nudeln Glöckchen,3.59,100 Gramm,Packung 1000 Gramm,kaufland,0.359
3657,Buck Bucki Frischeier-Nudeln Bandnudeln,3.59,100 Gramm,Packung 1000 Gramm,kaufland,0.359
3658,Halberstäder Schmalzfleisch,2.95,100 Gramm,Packung 500 Gramm,kaufland,0.59
3659,Lambertz Chocolate Cookies Gebäckmischung,1.59,100 Gramm,Packung 150 Gramm,kaufland,1.06
3660,Lambertz Mandel-Nuss-Konfekt,1.09,100 Gramm,Dose 130 Gramm,kaufland,0.84
3661,Ferdi Fuchs Buchstabensuppe mit Hühnchen,1.09,100 Gramm,Dose 290 Gramm,kaufland,0.376
3662,Ferdi Fuchs Penne mit Wurstbällchen in Tomaten-Sauce,1.09,100 Gramm,Dose 290 Gramm,kaufland,0.38
3663,Ferdi Fuchs Nudeln in Bolognese-Sauce,0.69,100 ml,Packung 750 ML,kaufland,0.092
3664,Mecklenburger Küche Kartoffelsuppe 3 Teller,0.79,100 ml,Packung 500 ML,kaufland,0.158
3665,Mecklenburger Küche Stampfkartoffeln mit Speck und Frühlingszwiebeln - 3 Portionen,0.79,100 Gramm,Packung 100 Gramm,kaufland,0.79
3666,Jojos Geflügel Mortadella,0.44,100 ml,Mehrwegflasche 1 L,kaufland,0.044
3667,"DS  Croissant Glutenfreies Croissant,  4 x 60 g",0.89,100 Gramm,Tafel 100 Gramm,kaufland,0.89
3668,DS Glutenfreie Pizza Vegetariana,4.49,100 Gramm,Packung 420 Gramm,kaufland,1.069
3669,Schwartau Extra Rote Johannisbeere,2.09,100 Gramm,Glas 340 Gramm,kaufland,0.615
3670,Milka & Daim Schokolade,1.09,100 Gramm,Tafel 100 Gramm,kaufland,1.09
3671,Milka Luflee Schokolade,1.09,100 Gramm,Tafel 100 Gramm,kaufland,1.09
3672,Kathi Kuchenbackmischungen Wolkenkuchen,0.99,100 Gramm,Packung 350 Gramm,kaufland,0.28
3673,Kathi Grundmischung Mürbeteig,1.99,100 Gramm,Packung 125 Gramm,kaufland,1.59
3674,"Milka I love Milka Creme a la Vanille, zartherb",2.29,100 Gramm,Packung 440 Gramm,kaufland,0.52
3675,Geha Rotkäppchen Torte Backmischung,0.85,100 Gramm,Beutel 175 Gramm,kaufland,0.49
3676,Haribo Saftbären,1.69,100 Gramm,Dose 800 Gramm,kaufland,0.211
3677,Buss  Hühner-Reistopf,1.59,100 Gramm,Packung 1000 Gramm,kaufland,0.159
3678,Baktat Maismehl,2.89,100 Gramm,Beutel 400 Gramm,kaufland,0.72
3679,Manner Original Neapolitaner Waffeln Neapolitaner Schnitten,0.85,100 Gramm,Beutel 560 Gramm,kaufland,0.152
3680,Sinnack 8 Weizenbrötchen zum Fertigbacken,0.99,100 Gramm,Becher 125 Gramm,kaufland,0.79
3681,"Windau Schinken Pfeffermett frischfein, 2 x 62,5 g",1.09,100 Gramm,Packung 500 Gramm,kaufland,0.21800000000000003
3682,Krüger Coffee Flavour Caramel,2.15,100 ml,Flasche Glas 100 ML,kaufland,2.15
3683,Krüger Coffee Flavour French Vanilla,2.15,100 ml,Flasche Glas 100 ML,kaufland,2.15
3684,Krüger Coffee Flavour Amaretto,2.15,100 ml,Flasche Glas 100 ML,kaufland,2.15
3685,La Comtess Schaumzuckercreme Marshmallow,2.69,100 Gramm,Glas 200 Gramm,kaufland,1.35
3686,Glutano  Chocolate Cake Schokolade Kuchen,2.99,100 Gramm,Packung 250 Gramm,kaufland,1.1960000000000002
3687,Kuchenmeister Baumkuchenspitzen mit Orangen-Likör,1.24,100 Gramm,Packung 125 Gramm,kaufland,0.99
3688,Kuchenmeister Baumkuchenspitzen mit Jamaika Rum,1.24,100 Gramm,Packung 125 Gramm,kaufland,0.99
3689,Erasco Hühner-Reistopf mit frischen Möhren,2.39,100 Gramm,Dose 800 Gramm,kaufland,0.29900000000000004
3690,Erasco Graupen-Topf mit frischen Möhren,2.39,100 Gramm,Dose 800 Gramm,kaufland,0.29900000000000004
3691,Südstärke Toffena Kartoffelmehl feinste Speisestärke,0.49,100 Gramm,Packung 500 Gramm,kaufland,0.098
3692,Buss Frischeria Chili con Carne,1.69,100 Gramm,Schale 400 Gramm,kaufland,0.42300000000000004
3693,Erasco Erbsen Eintopf mit Würstchen,2.39,100 Gramm,Dose 800 Gramm,kaufland,0.29900000000000004
3694,Erasco Waldpilz-Gulaschtopf mit frischen Kartoffeln & bunter Paprika,2.39,100 Gramm,Dose 800 Gramm,kaufland,0.29900000000000004
3695,Müllers Heidehof Leberwurst,2.35,100 Gramm,Packung 335 Gramm,kaufland,0.7
3696,Frenzel Leipziger Allerlei,1.39,100 Gramm,Vakuum 125 Gramm,kaufland,1.11
3697,Ternäben Forellenfilets Pfeffer,0.89,100 Gramm,Dose 550 Gramm,kaufland,0.162
3698,Manz Omas Krautfass mildes Weinsauerkraut,15.99,100 Gramm,Packung 2000 Gramm,kaufland,0.8
3699,Dr. Quendt Echter Dresdner Christstollen,1.19,100 Gramm,Packung 500 Gramm,kaufland,0.238
3700,Rosenmehl Rosengrieß Weichweizengrieß,0.75,100 Gramm,Beutel 250 Gramm,kaufland,0.3
3701,Bernbacher Die Guten Eiernudeln Band 8 mm,0.85,100 Gramm,Tafel 100 Gramm,kaufland,0.85
3702,Ritter Sport Schokolade Jamaika Rum Trüffel,4.29,100 Gramm,Packung 1000 Gramm,kaufland,0.429
3703,Buck Bucki Frischeier-Nudeln Faden-Nestchen,1.19,100 Gramm,Schale 175 Gramm,kaufland,0.68
3704,Gut Wiehe Bio Eiersalat,1.09,100 Gramm,Packung 500 Gramm,kaufland,0.21800000000000003
3705,Birkel No.1 Kunterbunte Nudeln Spinat und Tomate,2.69,100 Gramm,Glas 400 Gramm,kaufland,0.673
3706,Bertolli Pasta Sauce Bolognese,1.69,100 Gramm,Beutel 500 Gramm,kaufland,0.33799999999999997
3707,Seitz Frizzis Nudelpommes,0.44,100 Gramm,Becher 150 Gramm,kaufland,0.29300000000000004
3708,Frischli Leckermäulchen Milchquark Mahlzeit Vanilla auf Waldfrucht,1.39,100 ml,Getränkekarton 500 ML,kaufland,0.28
3709,Arla Dänische Vanillesoße,1.79,100 Gramm,Beutel 500 Gramm,kaufland,0.358
3710,Dr.Doerr Leichter Genuss Wurstsalat 1% Fett,1.09,100 Gramm,Schale 150 Gramm,kaufland,0.73
3711,DS Sandwich Glutenfreies Weißbrot - Sandwich,9.95,Preis pro Stück,Packung 1 Stück,kaufland,9.95
3712,Stolle Churrasco Hähnchenbrustfilet,0.75,100 Gramm,Dose 50 Gramm,kaufland,1.5
3713,Gillette for women Venus Breeze Rasier + Rasiergel Kissen,1.59,100 ml,Sprühflasche 250 ML,kaufland,0.64
3714,Palmolive for men  Rasierseife Classic,2.49,100 Gramm,Packung 600 Gramm,kaufland,0.41500000000000004
3715,Hochwald Sahnewunder Typ Eierlikör,1.59,100 ml,Flasche Kunststoff 750 ML,kaufland,0.21200000000000002
3716,Schwarmstedter Bio Lieblings Puffer,2.09,100 ml,Flasche Kunststoff 750 ML,kaufland,0.279
3717,Domal Waschbalsam Wolle & Seide,1.39,100 ml,Flasche Kunststoff 1.5 L,kaufland,0.093
3718,Domal Waschlotion Jeans fashion,1.59,100 ml,Tube 250 ML,kaufland,0.64
3719,Avi Stat Weichspüler Bergfrische,1.29,100 ml,Kanister 5 L,kaufland,0.026000000000000002
3720,Oho Edelwachs Farblos,0.69,100 ml,Mehrwegflasche 750 ML,kaufland,0.092
3721,Marino Erfrischungsgetränk Orange,0.49,100 Gramm,Becher 250 Gramm,kaufland,0.2
3722,Lausitzer Ananas Fips,0.49,100 Gramm,Becher 150 Gramm,kaufland,0.33
3723,Seitz Schnittbrot mit Leinsamen,2.89,100 Gramm,Packung 500 Gramm,kaufland,0.5780000000000001
3724,"Nescafe Dolce Gusto Chococino, 16 Stück",4.49,100 Gramm,Packung 270 Gramm,kaufland,1.66
3725,"Nescafe Dolce Gusto Caffe Lungo Mild, 16 Stück",4.49,100 Gramm,Packung 96 Gramm,kaufland,4.68
3726,"Ehrmann Monster Backee Fruchtquark Banane-Erdber-Aprikose, 6 x 50 g, 0,1 % Fett",0.58,100 Gramm,Multipackung 300 Gramm,kaufland,0.193
3727,"Danone Family Joghurt Natur 4 x 125 g, 3,5% Fett",1.07,100 Gramm,Packung 500 Gramm,kaufland,0.21400000000000002
3728,Gepa Fairena Bio Vollmilch,1.39,100 Gramm,Tafel 100 Gramm,kaufland,1.39
3729,Gepa Grand Noir Bio Orange 70 %,1.59,100 Gramm,Tafel 100 Gramm,kaufland,1.59
3730,Gepa Grand Noir Bio Zartbitter 70 %,1.59,100 Gramm,Tafel 100 Gramm,kaufland,1.59
3731,"Du darfst Toasties zartschmelzender Klassiker, 12% Fett",1.39,100 Gramm,Packung 200 Gramm,kaufland,0.7
3732,"Du darfst Toasties milder Holländer, 12% Fett",1.39,100 Gramm,Packung 200 Gramm,kaufland,0.7
3733,"Du darfst Toasties kräftiger Allgäuer, 12% Fett",1.39,100 Gramm,Packung 200 Gramm,kaufland,0.7
3734,Glutano Pops Frühstückscerealien,3.69,100 Gramm,Packung 375 Gramm,kaufland,0.98
3735,Freiberger Zott Zottarella Mozzarella Steinofen Pizza,0.49,100 Gramm,Becher 150 Gramm,kaufland,0.33
3736,"Müller Joghurt mit der Ecke Schoko Stars, 3.8 % Fett",1.95,100 Gramm,Glas 340 Gramm,kaufland,0.57
3737,Harry - Brot Unser Weizen geschnitten,1.19,100 Gramm,Packung 375 Gramm,kaufland,0.317
3738,"Eszet Schnitten Schokolade Vollmilch, 8 Stück",0.79,100 Gramm,Packung 75 Gramm,kaufland,1.05
3739,Born Delikatess-Mayonnaise 80% Fett,0.88,100 ml,Glas 250 ML,kaufland,0.352
3740,Geha Sächsisches Schwarz-Weiß-Gebäck,1.99,100 Gramm,Packung 500 Gramm,kaufland,0.4
3741,Bahlsen Akora Edelherb,0.89,100 Gramm,Beutel 150 Gramm,kaufland,0.59
3742,Bahlsen Feinster Spekulatius Butter,1.29,100 Gramm,Beutel 200 Gramm,kaufland,0.65
3743,Bahlsen Stollen Bratapfel Stollen,3.19,100 Gramm,Packung 500 Gramm,kaufland,0.638
3744,Bahlsen Stollen Edel-Marzipan,3.19,100 Gramm,Packung 400 Gramm,kaufland,0.798
3745,Kelloggs Crunchy Nut mit Honig & Nüsse,3.49,100 Gramm,Packung 600 Gramm,kaufland,0.58
3746,Osterland Grieß Dessert Kirsche,0.39,100 Gramm,Packung 175 Gramm,kaufland,0.22
3747,"Müller Milchreis natur, 3% Fett",0.49,100 Gramm,Becher 200 Gramm,kaufland,0.25
3748,"Eszet Schnitten Schokolade Vollmilch-Nuss, 8 Stück",0.79,100 Gramm,Packung 75 Gramm,kaufland,1.05
3749,Bresso Antipasti Frischkäse-Häppchen mit Kräutern der Provence,2.19,100 Gramm,Packung 100 Gramm,kaufland,2.19
3750,Mumm Extra Dry Sekt trocken,5.49,100 ml,Flasche Glas 0.75 L,kaufland,0.732
3751,Marko Salamini Classic,0.59,100 Gramm,Packung 50 Gramm,kaufland,1.18
3752,"Veltins V+ Apple 24 x 0,33 L",12.72,100 ml,Kasten 7.92 L,kaufland,0.161
3753,Schneekoppe Brotmischung Dunkle,3.99,100 Gramm,Packung 1000 Gramm,kaufland,0.0
3754,"Volvic Landfrucht Roter Apfel, 6 x 1,5 L",7.14,100 ml,Kasten 9 L,kaufland,0.079
3755,"Meggle Jobu aus Joghurt & Buttermilch Edelkirsche, 1,7 % Fett",0.69,100 ml,Getränkekarton 330 ML,kaufland,0.21
3756,"Meggle Jobu aus Joghurt & Buttermilch Zitrone Fresh, 1.7 % Fett",0.69,100 ml,Getränkekarton 330 ML,kaufland,0.21
3757,Pfanner Multivitamin Fair 100%  Fair,1.29,100 ml,Getränkekarton 1 L,kaufland,0.129
3758,Oro Di Parma Tomatenmark mit Würzgemüse,1.29,100 Gramm,Tube 200 Gramm,kaufland,0.65
3759,Gloria Eiersalat,0.99,100 Gramm,Becher 200 Gramm,kaufland,0.5
3760,Hohes C Milder Multivitamin 100% Saft,1.65,100 ml,Getränkekarton 1.5 L,kaufland,0.11000000000000001
3761,Granini Trinkgenuss Apfel 6 x 1 L,10.74,100 ml,Pack 6 L,kaufland,0.179
3762,Granini Trinkgenuss Aprikose Fruchtgehalt: 40%,1.49,100 ml,Pet-Flasche 1 L,kaufland,0.149
3763,"Frischli Leckermäulchen Milchquark Mahlzeit Vanilla,  6 x 50 g",0.99,100 Gramm,Packung 300 Gramm,kaufland,0.32999999999999996
3764,"Ramli Milk Drink Schoko, 3 x 200 ml",0.85,100 ml,Packung 600 ML,kaufland,0.142
