,Name,Price,Unit,Packet Size,Supermarket,Comparable Price
3078,Aldi Süd bio Gebäck Dinkel-Honig-Tiere,0.99,100 Gramm,Packung 125 Gramm,aldi-sued,0.79
3079,Be Light  Delikatess Schinkenwurst feurig scharf,0.85,100 Gramm,Packung 100 Gramm,aldi-sued,0.85
3080,Be Light  Delikatess Bierschinken und Schinkenwurst grob,0.85,100 Gramm,Packung 100 Gramm,aldi-sued,0.85
3081,Be Light  Schinken in Aspik,0.85,100 Gramm,Packung 125 Gramm,aldi-sued,0.68
3082,"Aldi Süd Orig. Thüringer Rostbratwürstchen vorgebrüht, 5 Stück",2.39,100 Gramm,Packung 500 Gramm,aldi-sued,0.47800000000000004
3083,Bill Collins Gourmet Pastete herzhaft würzig,0.99,100 Gramm,Dose 125 Gramm,aldi-sued,0.79
3084,Bill Collins Gourmet Pastete Yoghurt / Gemüse,0.99,100 Gramm,Dose 125 Gramm,aldi-sued,0.79
3085,Bill Collins Gourmet Pastete Tomate-pikant,0.99,100 Gramm,Dose 125 Gramm,aldi-sued,0.79
3086,WC Fix 3-Fach Kraft-Gel,0.69,100 ml,Flasche Kunststoff 1000 ML,aldi-sued,0.06899999999999999
3087,V3 Halsbonbons Sauerkirsch,1.19,100 Gramm,Beutel 175 Gramm,aldi-sued,0.68
3088,V3 Halsbonbons Pfefferminz-Menthol,1.19,100 Gramm,Beutel 175 Gramm,aldi-sued,0.68
3089,Noname Aldi Süd Wattestäbchen,0.89,100 Gramm,Packung 400 Gramm,aldi-sued,0.22
3090,Monarc Butterkeks,0.89,100 Gramm,Packung 400 Gramm,aldi-sued,0.22
3091,Monarc Butterkeks Vollkorn,1.89,100 ml,Becher 750 ML,aldi-sued,0.252
3092,"Be Light  Eisbecher Erdbeer Rhabarber, 3% Fett",1.19,100 ml,Packung 320 ML,aldi-sued,0.37
3093,"Be Light  Joghurt Stieleis Orange-Nektarine, 4 x 80 ml",1.49,100 ml,Packung 660 ML,aldi-sued,0.22599999999999998
3094,"Swip Wassereis Cola-Geschmack, 6 Stück",1.49,100 ml,Packung 660 ML,aldi-sued,0.22599999999999998
3095,"Swip Fruchteis Orange, 6 Stück",2.99,100 Gramm,Packung 150 Gramm,aldi-sued,1.99
3096,Aldi Süd Salami Minis 4 Salamis Luftgetrocknet,2.99,100 Gramm,Packung 150 Gramm,aldi-sued,1.99
3097,Aldi Süd Salami Minis 4 Salamis Luftgetrocknet mit grünem Pfeffer,1.99,100 Gramm,Packung 110 Gramm,aldi-sued,1.81
3098,Gourmet Eis Pralines 9 Stück,4.59,100 Gramm,Packung 750 Gramm,aldi-sued,0.612
3099,Gourmet Premium Sahne Torte Eierlikör,4.59,100 Gramm,Packung 750 Gramm,aldi-sued,0.612
3100,Gourmet Flor de Atlantico Portugiesisches Meersalz mit mediterranen Kräutern,2.49,100 Gramm,Glas 200 Gramm,aldi-sued,1.2449999999999999
3101,Gourmet Flor de Atlantico Portugiesisches Meersalz Natural,2.49,100 Gramm,Glas 200 Gramm,aldi-sued,1.2449999999999999
3102,Gourmet Langkorn & Wildreis,2.29,100 Gramm,Packung 1000 Gramm,aldi-sued,0.229
3103,Aldi Süd Amaroy Kaffee Neue Ernte Columbia,3.99,100 Gramm,Packung 500 Gramm,aldi-sued,0.798
3104,"Aldi Süd Rostbratwurst Original Thüringer, 5 Stück",2.39,100 Gramm,Packung 500 Gramm,aldi-sued,0.47800000000000004
3105,Aldi Süd Hähnchen-Spiesse 4 Stück,2.99,100 Gramm,Packung 500 Gramm,aldi-sued,0.5980000000000001
3106,Aldi Süd Bio Hackfleich frisch gemischt,2.79,100 Gramm,Schale 400 Gramm,aldi-sued,0.6980000000000001
3107,Aldi Süd Hackfleisch gemischt,1.95,100 Gramm,Kunststoffschale 500 Gramm,aldi-sued,0.39
3108,Aldi Süd Schweinefilet,5.43,100 Gramm,Packung 544 Gramm,aldi-sued,0.998
3109,Aldi Süd Kasseler Kotelette frisch,3.99,100 Gramm,Packung 700 Gramm,aldi-sued,0.5700000000000001
3110,Aldi Süd Schweinekotelett,3.99,100 Gramm,Packung 700 Gramm,aldi-sued,0.5700000000000001
3111,Kupfer Aldi Süd Gelbwurst am Stück,1.99,100 Gramm,Packung 400 Gramm,aldi-sued,0.5
3112,Wonnemeyer Feinkost  Frische Törtchen Pflaumentörtchen,2.29,100 Gramm,Packung 300 Gramm,aldi-sued,0.763
3113,Wonnemeyer Feinkost Frische Törtchen Ricotta Törtchen,2.29,100 Gramm,Packung 300 Gramm,aldi-sued,0.763
3114,KÜR Pump Haarspray ultrastark,1.25,100 ml,Spraydose 150 ML,aldi-sued,0.83
3115,KÜR Pump Haarspray stark,1.25,100 ml,Spraydose 150 ML,aldi-sued,0.83
3116,Mühlengold Aldi Süd Backmischung Mehrkornbrot,0.79,100 Gramm,Packung 1 KG,aldi-sued,0.079
3117,Kokett Tissue Servietten 3-lagig,0.55,Preis pro Stück,Packung 30 Stück,aldi-sued,0.02
3118,Kür / Aldi Süd Haarlack ultrastark,1.29,100 ml,Spraydose 400 ML,aldi-sued,0.32
3119,"Kür/ Aldi Süd Haarlack Volumen, extra stark",1.29,100 ml,Spraydose 400 ML,aldi-sued,0.32
3120,Wonnemeyer Feinkost  Mediterrane Frischkäse Creme mit Tomaten,1.39,100 Gramm,Packung 150 Gramm,aldi-sued,0.93
3121,Cucina Salami Spanata Luftgetrocknete Salami - in Scheiben,1.49,100 Gramm,Packung 100 Gramm,aldi-sued,1.49
3122,"Aldi Süd Junge Ente Handelsklasse A, mit Innereien",6.99,100 Gramm,Folie 2400 Gramm,aldi-sued,0.29100000000000004
3123,Grandessa Premium Eis Schokolade,1.49,100 ml,Packung 1 L,aldi-sued,0.149
3124,Grandessa Premium Eis Amarena Kirsch,1.49,100 ml,Packung 1 L,aldi-sued,0.149
3125,Müller Fleisch Rinder Hüftsteaks zum Braten oder für den Grill,14.59,100 Gramm,Packung 1 KG,aldi-sued,0.0
3126,Be Light Bierschinken Schlanke Scheibe,0.99,100 Gramm,Packung 100 Gramm,aldi-sued,0.99
3127,Böklunder Aldi Süd Kabanossi Minis,1.99,100 Gramm,Packung 250 Gramm,aldi-sued,0.8
3128,Zekol Waschmaschinen Reiniger,1.59,100 ml,Flasche Kunststoff 750 ML,aldi-sued,0.21200000000000002
3129,Zekol Kalklöser mit Zitronenkraft,1.59,100 ml,Flasche Kunststoff 750 ML,aldi-sued,0.21200000000000002
3130,Almare Thunfisch in eigenem Saft,2.19,100 Gramm,Packung 200 Gramm,aldi-sued,1.1
3131,Almare Thunfisch in Öl,0.29,100 Gramm,Becher 250 Gramm,aldi-sued,0.12
3132,Happy Harvest Rote Kidneybohnen,0.29,100 Gramm,Becher 250 Gramm,aldi-sued,0.12
3133,Caribic Deo Spray Sensitive,0.85,100 Gramm,Dose 800 Gramm,aldi-sued,0.10600000000000001
3134,Kokett Wattestäbchen,0.19,100 ml,Pet-Flasche 1.5 L,aldi-sued,0.013000000000000001
3135,Knusperone Choco Balls,0.19,100 ml,Pet-Flasche 1.5 L,aldi-sued,0.013000000000000001
3136,Euregio / Aldi Süd Mineralwasser medium,0.19,100 ml,Pet-Flasche 1.5 L,aldi-sued,0.013000000000000001
3137,Aldi Süd Paprikasalami am Stück,3.59,100 Gramm,Folie 650 Gramm,aldi-sued,0.55
3138,Aldi Süd Putensalami am Stück,3.59,100 Gramm,Folie 650 Gramm,aldi-sued,0.55
3139,Aldi Süd Truthahn Salami in Scheiben,0.95,100 Gramm,Packung 200 Gramm,aldi-sued,0.48
3140,"Grandessa Smoothies Stieleis Mango,  4 x 80 g",1.19,100 ml,Packung 320 ML,aldi-sued,0.37
3141,"Grandessa Smoothies Stieleis Himbeer, 4 x 80 g",1.19,100 ml,Packung 320 ML,aldi-sued,0.37
3142,Desira Milch Drink Banane,0.55,100 ml,Flasche Kunststoff 400 ML,aldi-sued,0.13799999999999998
3143,Desira Milch Drink Nuss,0.55,100 ml,Flasche Kunststoff 400 ML,aldi-sued,0.13799999999999998
3144,Gourmet Chips Meersalz & Pfeffer,0.95,100 Gramm,Packung 125 Gramm,aldi-sued,0.76
3145,Grandessa Big Karamell 3 x 100 ml,1.29,100 ml,Packung 300 ML,aldi-sued,0.43
3146,Aldi Süd Hausmacher feinste Jagdwurst,0.79,100 Gramm,Glas 250 Gramm,aldi-sued,0.32
3147,"Valle Central Merlot trocken, Chile",0.79,100 ml,Flasche Glas 250 ML,aldi-sued,0.316
3148,La Mancha Tempranillo trocken,0.79,100 ml,Flasche Glas 250 ML,aldi-sued,0.316
3149,Western Cape Chenin Blanc trocken,0.79,100 ml,Flasche Glas 250 ML,aldi-sued,0.316
3150,Languedoc Syrah Rose trocken,0.79,100 ml,Flasche Glas 250 ML,aldi-sued,0.316
3151,Asia Chicken Tikka Masala mit feiner Chili-Note,2.99,100 Gramm,Packung 350 Gramm,aldi-sued,0.8539999999999999
3152,Asia Curry Hähnchenbrustfilet,2.49,100 Gramm,Packung 500 Gramm,aldi-sued,0.49800000000000005
3153,Asia Chili Hähnchenbrustfilet,2.49,100 Gramm,Packung 500 Gramm,aldi-sued,0.49800000000000005
3154,Asia Gegarte Garnelenspieße paniert,2.99,100 Gramm,Packung 225 Gramm,aldi-sued,1.33
3155,Asia Dim Sum Garnelen-Snacks im Backteig,2.99,100 Gramm,Packung 225 Gramm,aldi-sued,1.33
3156,Asia Snack Box Wonton,2.99,100 Gramm,Packung 225 Gramm,aldi-sued,1.33
3157,Asia Snack Box Popcorn-Shrimps,2.99,100 Gramm,Packung 225 Gramm,aldi-sued,1.33
3158,Asia Snack Box Golden Shu-Mai,2.99,100 Gramm,Packung 225 Gramm,aldi-sued,1.33
3159,Asia Sweet & Sour Chicken mit zartem Hühnerfleisch,1.59,100 Gramm,Dose 400 Gramm,aldi-sued,0.398
3160,Asia Chicken Tikka Masala mit zartem Hühnerfleisch,1.59,100 Gramm,Dose 400 Gramm,aldi-sued,0.398
3161,Asia Chicken Vindaloo mit zartem Hühnerfleisch,1.59,100 Gramm,Dose 400 Gramm,aldi-sued,0.398
3162,Asia Reisbratlinge Thai ergibt 2 Portionen,0.99,100 Gramm,Beutel 135 Gramm,aldi-sued,0.73
3163,"Asia Gebratener Reis Curry, ergibt 2 Portionen",0.99,100 Gramm,Beutel 135 Gramm,aldi-sued,0.73
3164,Asia Reisbratlinge Tandoori ergibt 2 Portionen,0.99,100 Gramm,Beutel 135 Gramm,aldi-sued,0.73
3165,"Asia Gebratener Reis Kanton, ergibt 2 Portionen",0.99,100 Gramm,Beutel 135 Gramm,aldi-sued,0.73
3166,"Asia Gebratene Nudeln Thai Curry, 2 Portionen",0.99,100 Gramm,Packung 340 Gramm,aldi-sued,0.29
3167,"Asia Gebratene Nudeln Huhn, 2 Portionen",0.99,100 Gramm,Packung 340 Gramm,aldi-sued,0.29
3168,"Asia Gebratene Nudeln Gemüse, 2 Portionen",0.99,100 Gramm,Packung 340 Gramm,aldi-sued,0.29
3169,"Asia Gebratene Nudeln Ente, 2 Portionen",0.99,100 Gramm,Packung 340 Gramm,aldi-sued,0.29
3170,"Asia Instant Nudeln Garnelen Geschmack, 4 x 85 g",1.79,100 Gramm,Glas 75 Gramm,aldi-sued,2.39
3171,"Asia Instant Nudeln Vegetarisch, 4 x 85 g",1.79,100 Gramm,Glas 50 Gramm,aldi-sued,3.58
3172,"Asia Instant Nudeln Hühnerfleisch Geschmack, 4 x 85 g",1.79,100 Gramm,Glas 50 Gramm,aldi-sued,3.58
3173,"Asia Instant Nudeln Schweinefleisch Geschmack, 4 x 85 g",1.79,100 Gramm,Glas 50 Gramm,aldi-sued,3.58
3174,Asia Black-Fungus-Pilze getrocknet,1.79,100 Gramm,Glas 50 Gramm,aldi-sued,3.58
3175,Asia Austernseitlinge getrocknet,1.99,100 Gramm,Glas 12 Gramm,aldi-sued,16.58
3176,Asia Pilzmischung getrocknet,1.99,100 Gramm,Glas 14 Gramm,aldi-sued,14.21
3177,Asia Ingwer,1.99,100 Gramm,Glas 16 Gramm,aldi-sued,12.44
3178,Asia Chili-Ringe,1.99,100 Gramm,Glas 8 Gramm,aldi-sued,24.88
3179,Asia Kräuter,1.99,100 Gramm,Glas 18 Gramm,aldi-sued,11.06
3180,Asia Sweet Chili Sauce scharf,0.79,100 ml,Flasche Glas 300 ML,aldi-sued,0.26
3181,Asia Curry Sauce mit Tandoori-Gewürz,0.79,100 ml,Flasche Glas 300 ML,aldi-sued,0.26
3182,Asia Chili Knoblauch Sauce würzig pikant,0.79,100 Gramm,Flasche Glas 300 Gramm,aldi-sued,0.26
3183,Asia Süß Sauer Sauce fruchtig pikant,0.79,100 ml,Flasche Glas 300 ML,aldi-sued,0.26
3184,Asia Sesam Öl kaltgepresst,1.99,100 ml,Flasche Glas 250 ML,aldi-sued,0.8
3185,Asia Thunfischfilet in Curry Sauce,1.49,100 Gramm,Dose 100 Gramm,aldi-sued,1.49
3186,Asia Thunfischfilet in Thai Sauce,1.49,100 Gramm,Dose 100 Gramm,aldi-sued,1.49
3187,Asia Thunfischfilet in Teriyaki Sauce,1.49,100 Gramm,Dose 100 Gramm,aldi-sued,1.49
3188,Asia Thunfischfilet in Piri-Mango Sauce,1.49,100 Gramm,Dose 100 Gramm,aldi-sued,1.49
3189,Asia Mungobohnenkeime für typisch asiatische Gerichte,0.49,100 ml,Glas 370 ML,aldi-sued,0.13
3190,Asia Bambussprossen in Scheiben,0.49,100 ml,Glas 370 ML,aldi-sued,0.13
3191,Asia Kokosnussmilch,0.69,100 ml,Getränkekarton 400 ML,aldi-sued,0.173
3192,"Asia Asiatischer Fruchtcocktail mit Maracujasaft, leicht gezuckert",0.99,100 ml,Dose 850 ML,aldi-sued,0.11599999999999999
3193,Asia Papaya Bällchen leicht gezuckert,0.79,100 ml,Glas 370 ML,aldi-sued,0.21
3194,Asia Ananas Bällchen leicht gezuckert,0.79,100 ml,Glas 370 ML,aldi-sued,0.21
3195,Asia Yamato aus Reis und Erdnüssen,0.89,100 Gramm,Packung 150 Gramm,aldi-sued,0.59
3196,Asia Wasabi Erdnüsse teigummantelte Erdnüsse mit Wasabi,0.89,100 Gramm,Packung 150 Gramm,aldi-sued,0.59
3197,Asia Thai Chilis scharf gewürzt,0.89,100 Gramm,Packung 150 Gramm,aldi-sued,0.59
3198,Asia Krabbenchips,0.99,100 Gramm,Beutel 100 Gramm,aldi-sued,0.99
3199,Grandessa American Ice Cream Strawberry Cheesecake,2.49,100 ml,Becher 500 ML,aldi-sued,0.49800000000000005
3200,Grandessa American Ice Cream Cookies & Cream,2.49,100 ml,Becher 500 ML,aldi-sued,0.49800000000000005
3201,Grandessa American Ice Cream Macadamia Nut,2.49,100 ml,Becher 500 ML,aldi-sued,0.49800000000000005
3202,Grandessa American Ice Cream Praline & Cream,2.49,100 ml,Becher 500 ML,aldi-sued,0.49800000000000005
3203,American  Hashbrowns-Kartoffelpfanne Zwiebel- & Speckgeschmack,0.99,100 Gramm,Packung 85 Gramm,aldi-sued,1.165
3204,American  Hashbrowns-Kartoffelpfanne Natur,0.99,100 Gramm,Packung 85 Gramm,aldi-sued,1.165
3205,American  Marshmallows Barbecue Schaumzucker-Speck,0.99,100 Gramm,Beutel 300 Gramm,aldi-sued,0.33
3206,American Pecankerne halbe Kerne,1.99,100 Gramm,Beutel 200 Gramm,aldi-sued,1.0
3207,American Cashewkerne ganze Kerne,1.99,100 Gramm,Beutel 200 Gramm,aldi-sued,1.0
3208,American Popcorn Süß,1.79,100 Gramm,Eimer 250 Gramm,aldi-sued,0.72
3209,"American Muffins Vanille, mit Kakaotröpfchen, 4 Stück",1.89,100 Gramm,Packung 360 Gramm,aldi-sued,0.53
3210,American Aldi Süd Scones Vanille-Schoko,1.99,100 Gramm,Packung 220 Gramm,aldi-sued,0.9
3211,American Aldi Süd Scones Blaubeer,1.99,100 Gramm,Packung 220 Gramm,aldi-sued,0.9
3212,"American Pancakes 6 Stück, mit Zucker",1.49,100 Gramm,Packung 300 Gramm,aldi-sued,0.5
3213,"American Pancakes Honig, 6 Stück",1.49,100 Gramm,Packung 300 Gramm,aldi-sued,0.5
3214,American Teig-Mix Pancake für ca. 7-19 Stück,1.29,100 Gramm,Flasche Kunststoff 285 Gramm,aldi-sued,0.45
3215,American Teig-Mix Donut für ca. 40-50 Stück,1.29,100 Gramm,Flasche Kunststoff 300 Gramm,aldi-sued,0.43
3216,Sweet Land Bonbons Früchte Mix,0.79,100 Gramm,Dose 200 Gramm,aldi-sued,0.4
3217,Sweet Land Bonbons Waldfrüchte,0.79,100 Gramm,Dose 200 Gramm,aldi-sued,0.4
3218,Sweet Land Cola Bonbons,0.79,100 Gramm,Dose 200 Gramm,aldi-sued,0.4
3219,Sweet Land Eis Bonbons,0.79,100 Gramm,Dose 200 Gramm,aldi-sued,0.4
3220,Sweet Land Schaumzucker Erdbeeren,1.29,100 Gramm,Dose 350 Gramm,aldi-sued,0.37
3221,Lacura Körperpflege Hautmodellierende Creme,5.99,100 ml,Dose 250 ML,aldi-sued,2.4
3222,Grandessa Brotaufstrich Fruity Orange,0.89,100 Gramm,Glas 450 Gramm,aldi-sued,0.2
3223,Grandessa Brotaufstrich Bramble Jelly,0.89,100 Gramm,Glas 450 Gramm,aldi-sued,0.2
3224,Grandessa Brotaufstrich Blackcurrant Preserve,0.89,100 Gramm,Glas 450 Gramm,aldi-sued,0.2
3225,Grandessa Brotaufstrich Lemon,0.89,100 Gramm,Glas 450 Gramm,aldi-sued,0.2
3226,Grandessa Brotaufstrich Old English Orange,0.89,100 Gramm,Glas 450 Gramm,aldi-sued,0.2
3227,Farmer  Karamellisierte Kürbiskerne,1.29,100 Gramm,Dose 150 Gramm,aldi-sued,0.86
3228,Farmer  Karamellisierte Sonnenblumenkerne,1.29,100 Gramm,Dose 175 Gramm,aldi-sued,0.737
3229,Farmer  Karamellisierte Walnusskernhälften,1.29,100 Gramm,Dose 125 Gramm,aldi-sued,1.03
3230,Lyttos Grieschische Paprikapaste,1.39,100 ml,Glas 170 ML,aldi-sued,0.82
3231,Lyttos Grieschische Gemüsepaste,1.39,100 ml,Glas 170 ML,aldi-sued,0.82
3232,Lyttos Kichererbsen mit Olivenscheiben und Karotten in Tomatensauce,1.69,100 Gramm,Dose 280 Gramm,aldi-sued,0.604
3233,Lyttos Weinblätter gefüllt mit Reis,1.69,100 Gramm,Dose 280 Gramm,aldi-sued,0.6
3234,Lyttos Bohnensalat gemischte,1.69,100 Gramm,Dose 280 Gramm,aldi-sued,0.6
3235,Lyttos Gigant-Bohnen gebackene in Tomatensauce,1.69,100 Gramm,Dose 280 Gramm,aldi-sued,0.604
3236,Lyttos Linsen mit Gemüse,1.69,100 Gramm,Dose 280 Gramm,aldi-sued,0.604
3237,"Lyttos Griechische Aprikosen Halbe Frucht, geschält, gezuckert",1.39,100 Gramm,Dose 850 Gramm,aldi-sued,0.16399999999999998
3238,Lyttos Griechische Grüne Pfefferonen Mild-pikant,0.99,100 Gramm,Packung 500 Gramm,aldi-sued,0.2
3239,Lyttos Griechische Grüne Oliven mit Mandeln,1.49,100 ml,Glas 370 ML,aldi-sued,0.4
3240,Lyttos Griechische Grüne Oliven mit Knoblauch,1.49,100 ml,Glas 370 ML,aldi-sued,0.4
3241,Lyttos Mini Bifteki,3.99,100 Gramm,Packung 750 Gramm,aldi-sued,0.532
3242,Lyttos Hirten-Bifteki,3.99,100 Gramm,Packung 750 Gramm,aldi-sued,0.532
3243,Pytagoras  Nemea Griechischer Wein  2007 trocken,2.99,100 ml,Flasche Glas 0.75 L,aldi-sued,0.399
3244,Pytagoras Naoussa Griechischer Wein 2006,2.99,100 ml,Flasche Glas 0.75 L,aldi-sued,0.399
3245,Pytagoras  Roditis Griechischer Wein  2008,2.99,100 ml,Flasche Glas 0.75 L,aldi-sued,0.399
3246,Zekol  Edelstahl-Reiniger,2.59,100 ml,Flasche Kunststoff 750 ML,aldi-sued,0.35
3247,"Desira Joghurt Crisp Joghurt Creme + Müsli,  3,8 % Fett",0.39,100 Gramm,Becher 175 Gramm,aldi-sued,0.22
3248,"Desira Joghurt Crisp Joghurt + Banane Schoko Chips, 3,8 % Fett",0.39,100 Gramm,Becher 175 Gramm,aldi-sued,0.22
3249,"Desira Joghurt Crisp Joghurt + Vanilla Schoko Perls, 3,8 % Fett",0.39,100 Gramm,Becher 175 Gramm,aldi-sued,0.22
3250,Desira Buttermilch Dessert Erdbeer Vanille,0.29,100 Gramm,Becher 200 Gramm,aldi-sued,0.15
3251,Desira Buttermilch Dessert Kirsch Vanille,0.29,100 Gramm,Becher 200 Gramm,aldi-sued,0.15
3252,Desira Buttermilch Dessert Zitrone Mango Vanille,0.29,100 Gramm,Becher 200 Gramm,aldi-sued,0.15
3253,Desira Premium Joghurt Erdbeere,0.29,100 Gramm,Becher 200 Gramm,aldi-sued,0.15
3254,Desira Premium Joghurt Pfirsich,0.29,100 Gramm,Becher 200 Gramm,aldi-sued,0.15
3255,Desira Premium Joghurt Kirsche,0.29,100 Gramm,Becher 200 Gramm,aldi-sued,0.15
3256,Desira Premium Joghurt Ananas,0.29,100 Gramm,Becher 200 Gramm,aldi-sued,0.15
3257,Optiwisch Mikrofaser-Bodentücher 50 x 55 cm,2.99,Preis pro Stück,Packung 2 Stück,aldi-sued,1.5
3258,Optiwisch Super Saugschwamm,2.99,Preis pro Stück,Box 1 Stück,aldi-sued,2.99
3259,Tandil OXI-FIX,1.99,100 Gramm,Dose 500 Gramm,aldi-sued,0.398
3260,Cucina Spaghetti Nester mit Garnelen in Weißweinsauce,2.99,100 Gramm,Packung 450 Gramm,aldi-sued,0.6639999999999999
3261,Cucina Steinofen Focaccia mit Knoblauch & Basilikum,0.99,100 Gramm,Packung 250 Gramm,aldi-sued,0.4
3262,Cucina Steinofen Focaccia mit Tomaten & Oregano,0.99,100 Gramm,Packung 250 Gramm,aldi-sued,0.4
3263,Cucina Steinofen Focaccia mit Oliven,0.99,100 Gramm,Packung 250 Gramm,aldi-sued,0.4
3264,Cucina Bruschetta Aufstrich mit gegrillten Paprika,1.29,100 Gramm,Glas 170 Gramm,aldi-sued,0.76
3265,Cucina Bruschetta Aufstrich mit getrockneten Tomaten,1.29,100 Gramm,Glas 170 Gramm,aldi-sued,0.76
3266,Cucina Antipasti getrocknete Tomaten,1.29,100 Gramm,Glas 280 Gramm,aldi-sued,0.46
3267,Cucina Antipasti gegrillte Paprika,1.29,100 Gramm,Glas 280 Gramm,aldi-sued,0.461
3268,"Cucina Originale Italiana Natives Olivenöl Extra DOP Bruzio Sibaritide, 3 x 250 ml",9.99,100 ml,Karton 750 ML,aldi-sued,1.332
3269,"Cucina Originale Italiana Natives Olivenöl Extra DOP Sardegna, 3 x 250 ml",9.99,100 ml,Karton 750 ML,aldi-sued,1.332
3270,"Cucina Originale Italiana Natives Olivenöl Extra DOP Val di Mazara, 3 x 250 ml",9.99,100 ml,Karton 750 ML,aldi-sued,1.332
3271,Cucina Natives Olivenöl Extra mit Knoblauch,1.99,100 ml,Flasche Glas 250 ML,aldi-sued,0.8
3272,Cucina Natives Olivenöl Extra mit Chillischoten,1.99,100 ml,Flasche Glas 250 ML,aldi-sued,0.8
3273,Cucina Lasagne-Platten,0.99,100 Gramm,Packung 500 Gramm,aldi-sued,0.198
3274,Cucina Premium Pastasoße Carbonara,1.19,100 Gramm,Glas 420 Gramm,aldi-sued,0.28300000000000003
3275,Cucina Premium Pastasoße Tomate-Ricotta,1.19,100 Gramm,Glas 420 Gramm,aldi-sued,0.28300000000000003
3276,Cucina Premium Pastasoße gegrilltes Gemüse,1.19,100 Gramm,Glas 420 Gramm,aldi-sued,0.28300000000000003
3277,Cucina Fusilli Lunghi,0.99,100 Gramm,Beutel 500 Gramm,aldi-sued,0.198
3278,Cucina Tagliatelle Tricolore,0.99,100 Gramm,Beutel 500 Gramm,aldi-sued,0.198
3279,Cucina Reginette,0.99,100 Gramm,Beutel 500 Gramm,aldi-sued,0.198
3280,Cucina Gewürzzubereitung Pizza,1.19,100 Gramm,Würzdose 20 Gramm,aldi-sued,5.95
3281,Cucina Gewürzzubereitung Bruschetta,1.19,100 Gramm,Würzdose 35 Gramm,aldi-sued,3.4
3282,Cucina Gewürzzubereitung All Arrabbiata,1.19,100 Gramm,Würzdose 40 Gramm,aldi-sued,2.98
3283,"Cucina Gewürzzubereitung Aglio, Olio e Peperoncino",1.19,100 Gramm,Würzdose 50 Gramm,aldi-sued,2.38
3284,Primana Sauerkrauttopf mit Kasselerschulter und Kartoffeln,1.69,100 Gramm,Dose 800 Gramm,aldi-sued,0.211
3285,Back Family Haselnusskerne gemahlen,0.99,100 Gramm,Beutel 200 Gramm,aldi-sued,0.5
3286,Back Family Back Oblaten 150 Stück 50mm,0.65,100 Gramm,Packung 150 Gramm,aldi-sued,0.43
3287,Back Family Haselnuss-Krokant,0.65,100 Gramm,Packung 200 Gramm,aldi-sued,0.33
3288,Back Family Schokoladenblättchen,0.35,100 Gramm,Packung 250 Gramm,aldi-sued,0.14
3289,Choceur Puderzucker,0.99,100 Gramm,Packung 750 Gramm,aldi-sued,0.132
3290,Aldi Süd Back Kroketten,1.99,100 Gramm,Packung 900 Gramm,aldi-sued,0.22
3291,"Riggano Pizza Margherita, 3 x 300 g",0.55,100 Gramm,Tafel 100 Gramm,aldi-sued,0.55
3292,Aldi Süd Nussknacker Edel Vollmilchschokolade,0.99,100 Gramm,Packung 300 Gramm,aldi-sued,0.33
3293,Sun Snacks Knabber Gebäckmischung,0.35,100 Gramm,Tafel 100 Gramm,aldi-sued,0.35
3294,Monarc Vollmilch Schokolade,0.65,100 ml,Glas 720 ML,aldi-sued,0.09
3295,"Gartenkrone / Aldi Süd Schattenmorellen entsteint, gezuckert",0.89,100 Gramm,Packung 50 Gramm,aldi-sued,1.78
3296,"Westcliff Früchtetee Erdbeere Himbeere, 25 Beutel",0.95,Preis pro Stück,Packung 25 Stück,aldi-sued,0.04
3297,Ombia Med Waschlotion Sensitiv,0.89,100 ml,Spenderflasche 500 ML,aldi-sued,0.178
3298,"Kokett Servietten bedruckt, 3-lagig",0.95,Preis pro Stück,Packung 40 Stück,aldi-sued,0.02
3299,Bermont / Aldi Süd Kräuterli Holunderblüten,0.99,100 Gramm,Becher 125 Gramm,aldi-sued,0.79
3300,Bermont / Aldi Süd Kräuterli Salbei,0.99,100 Gramm,Becher 125 Gramm,aldi-sued,0.79
3301,Cachet Select Katzen Vollnahrung Lachs & Forelle in Gelee,0.35,100 Gramm,Dose 200 Gramm,aldi-sued,0.18
3302,Cachet / Aldi Süd Classic Katzenvollnahrung Huhn,0.35,100 Gramm,Dose 415 Gramm,aldi-sued,0.08
3303,"Cachet / Aldi Süd Classic Katzenvollnahrung Wild, Geflügel & Karotten",0.35,100 Gramm,Dose 415 Gramm,aldi-sued,0.08
3304,Romeo SELECT Hunde- Dental-Snacks Mega Kaubarren,1.29,Preis pro Stück,Beutel 3 Stück,aldi-sued,0.43
3305,Romeo SELECT Hunde- Dental-Snacks Gefüllte Kaurollen,1.29,Preis pro Stück,Beutel 5 Stück,aldi-sued,0.26
3306,Romeo SELECT Hunde- Dental-Snacks Harte Kaurollen,1.29,Preis pro Stück,Beutel 3 Stück,aldi-sued,0.43
3307,Romeo SELECT Gelenk-Fit,1.29,Preis pro Stück,Beutel 7 Stück,aldi-sued,0.18
3308,Romeo CLASSIC Hunde-Vollnahrung Mit 3 Sorten Fleisch,0.85,100 Gramm,Dose 1240 Gramm,aldi-sued,0.06899999999999999
3309,"Roi de Trefle Original Französischer Weichkäse 9 zarte Scheiben Classic, 60 % Fett",1.99,100 Gramm,Box 200 Gramm,aldi-sued,1.0
